method,run_id,time,source,target,hop_count
classic_baseline,24,9.0,59,95,4
classic_baseline,24,9.0,30,16,6
classic_baseline,24,9.0,1,35,3
classic_baseline,24,9.0,87,35,2
classic_baseline,24,9.0,10,31,2
classic_baseline,24,10.0,98,69,6
classic_baseline,24,10.0,37,43,4
classic_baseline,24,10.0,73,50,3
classic_baseline,24,10.0,4,78,3
classic_baseline,24,10.0,35,46,5
classic_baseline,24,11.0,34,84,2
classic_baseline,24,11.0,32,83,5
classic_baseline,24,11.0,98,77,3
classic_baseline,24,11.0,1,15,4
classic_baseline,24,11.0,39,72,4
classic_baseline,24,12.0,84,41,1
classic_baseline,24,12.0,33,22,2
classic_baseline,24,12.0,56,59,5
classic_baseline,24,12.0,2,56,7
classic_baseline,24,12.0,1,59,4
classic_baseline,24,13.0,61,81,1
classic_baseline,24,13.0,71,27,2
classic_baseline,24,13.0,52,7,2
classic_baseline,24,13.0,74,10,3
classic_baseline,24,13.0,35,78,4
classic_baseline,24,14.0,70,40,5
classic_baseline,24,14.0,8,56,2
classic_baseline,24,14.0,23,33,5
classic_baseline,24,14.0,98,35,7
classic_baseline,24,14.0,33,63,2
classic_baseline,24,15.0,16,29,5
classic_baseline,24,15.0,80,22,2
classic_baseline,24,15.0,18,79,3
classic_baseline,24,15.0,83,6,6
classic_baseline,24,15.0,29,14,4
classic_baseline,24,16.0,83,4,6
classic_baseline,24,16.0,23,87,5
classic_baseline,24,16.0,64,56,2
classic_baseline,24,16.0,74,40,4
classic_baseline,24,16.0,5,70,3
classic_baseline,24,17.0,91,29,4
classic_baseline,24,17.0,7,91,4
classic_baseline,24,17.0,33,32,3
classic_baseline,24,17.0,2,86,1
classic_baseline,24,17.0,91,5,2
classic_baseline,24,18.0,76,30,3
classic_baseline,24,18.0,9,64,3
classic_baseline,24,18.0,56,14,2
classic_baseline,24,18.0,65,9,4
classic_baseline,24,18.0,30,26,4
classic_baseline,24,19.0,41,73,2
classic_baseline,24,19.0,47,87,1
classic_baseline,24,19.0,53,9,6
classic_baseline,24,19.0,82,54,4
classic_baseline,24,19.0,36,18,5
classic_baseline,24,20.0,3,41,2
classic_baseline,24,20.0,77,46,2
classic_baseline,24,20.0,42,52,4
classic_baseline,24,20.0,83,47,8
classic_baseline,24,20.0,60,37,3
classic_baseline,24,21.0,79,3,5
classic_baseline,24,21.0,20,47,5
classic_baseline,24,21.0,5,37,3
classic_baseline,24,21.0,19,75,4
classic_baseline,24,21.0,77,27,2
classic_baseline,24,22.0,40,65,3
classic_baseline,24,22.0,91,99,4
classic_baseline,24,22.0,94,65,4
classic_baseline,24,22.0,74,91,4
classic_baseline,24,22.0,44,27,5
classic_baseline,24,23.0,48,74,2
classic_baseline,24,23.0,4,84,5
classic_baseline,24,23.0,92,19,3
classic_baseline,24,23.0,48,97,1
classic_baseline,24,23.0,83,10,1
classic_baseline,24,24.0,9,28,5
classic_baseline,24,24.0,72,64,5
classic_baseline,24,24.0,73,80,5
classic_baseline,24,24.0,70,93,5
classic_baseline,24,24.0,53,68,5
classic_baseline,24,25.0,93,15,3
classic_baseline,24,25.0,67,6,5
classic_baseline,24,25.0,77,60,4
classic_baseline,24,25.0,84,67,3
classic_baseline,24,25.0,66,56,2
classic_baseline,24,26.0,40,34,3
classic_baseline,24,26.0,24,73,3
classic_baseline,24,26.0,37,31,2
classic_baseline,24,26.0,42,31,6
classic_baseline,24,26.0,98,46,5
classic_baseline,24,27.0,29,58,2
classic_baseline,24,27.0,40,95,4
classic_baseline,24,27.0,14,88,4
classic_baseline,24,27.0,30,56,3
classic_baseline,24,27.0,93,52,1
classic_baseline,24,28.0,46,10,2
classic_baseline,24,28.0,45,71,7
classic_baseline,24,28.0,64,9,3
classic_baseline,24,28.0,46,83,2
classic_baseline,24,28.0,61,77,4
classic_baseline,24,29.0,29,57,5
classic_baseline,24,29.0,53,29,6
classic_baseline,24,29.0,72,16,1
classic_baseline,24,29.0,68,31,7
classic_baseline,24,29.0,99,52,5
classic_baseline,24,30.0,86,74,7
classic_baseline,24,30.0,85,17,4
classic_baseline,24,30.0,77,33,2
classic_baseline,24,30.0,36,43,6
classic_baseline,24,30.0,40,15,2
classic_baseline,24,31.0,10,52,4
classic_baseline,24,31.0,53,64,4
classic_baseline,24,31.0,18,73,5
classic_baseline,24,31.0,98,25,4
classic_baseline,24,31.0,23,58,1
classic_baseline,24,32.0,1,21,6
classic_baseline,24,32.0,15,53,1
classic_baseline,24,32.0,33,97,3
classic_baseline,24,32.0,70,91,5
classic_baseline,24,32.0,60,95,1
classic_baseline,24,33.0,12,16,5
classic_baseline,24,33.0,4,55,4
classic_baseline,24,33.0,3,88,5
classic_baseline,24,33.0,21,9,3
classic_baseline,24,33.0,16,65,1
classic_baseline,24,34.0,67,49,6
classic_baseline,24,34.0,54,45,3
classic_baseline,24,34.0,16,51,6
classic_baseline,24,34.0,89,71,3
classic_baseline,24,34.0,30,91,2
classic_baseline,24,35.0,37,15,2
classic_baseline,24,35.0,43,75,6
classic_baseline,24,35.0,77,78,6
classic_baseline,24,35.0,5,9,2
classic_baseline,24,35.0,94,45,5
classic_baseline,24,36.0,57,52,3
classic_baseline,24,36.0,80,57,2
classic_baseline,24,36.0,94,55,3
classic_baseline,24,36.0,37,96,8
classic_baseline,24,36.0,61,89,4
classic_baseline,24,37.0,17,93,3
classic_baseline,24,37.0,23,92,1
classic_baseline,24,37.0,98,75,9
classic_baseline,24,37.0,65,10,5
classic_baseline,24,37.0,19,0,6
classic_baseline,24,38.0,75,47,6
classic_baseline,24,38.0,58,48,6
classic_baseline,24,38.0,41,56,4
classic_baseline,24,38.0,22,65,6
classic_baseline,24,38.0,92,75,2
classic_baseline,24,39.0,35,98,7
classic_baseline,24,39.0,12,29,5
classic_baseline,24,39.0,38,63,6
classic_baseline,24,39.0,43,6,1
classic_baseline,24,39.0,72,66,5
classic_baseline,24,40.0,67,74,3
classic_baseline,24,40.0,65,54,5
classic_baseline,24,40.0,36,41,8
classic_baseline,24,40.0,49,40,6
classic_baseline,24,40.0,96,22,5
classic_baseline,24,41.0,18,5,5
classic_baseline,24,41.0,94,93,3
classic_baseline,24,41.0,26,55,2
classic_baseline,24,41.0,66,35,2
classic_baseline,24,41.0,73,78,3
classic_baseline,24,42.0,40,12,6
classic_baseline,24,42.0,44,36,6
classic_baseline,24,42.0,21,15,7
classic_baseline,24,42.0,36,35,9
classic_baseline,24,42.0,62,56,6
classic_baseline,24,43.0,28,21,4
classic_baseline,24,43.0,36,33,8
classic_baseline,24,43.0,77,96,2
classic_baseline,24,43.0,13,29,5
classic_baseline,24,43.0,85,35,5
classic_baseline,24,44.0,18,12,7
classic_baseline,24,44.0,26,70,4
classic_baseline,24,44.0,65,96,9
classic_baseline,24,44.0,21,3,7
classic_baseline,24,44.0,76,5,4
classic_baseline,24,45.0,69,68,7
classic_baseline,24,45.0,24,0,9
classic_baseline,24,45.0,62,3,1
classic_baseline,24,45.0,47,26,6
classic_baseline,24,45.0,36,73,6
classic_baseline,24,46.0,54,93,5
classic_baseline,24,46.0,56,66,2
classic_baseline,24,46.0,16,58,2
classic_baseline,24,46.0,37,14,6
classic_baseline,24,46.0,91,90,2
classic_baseline,24,47.0,15,56,10
classic_baseline,24,47.0,55,63,1
classic_baseline,24,47.0,33,11,7
classic_baseline,24,47.0,17,35,6
classic_baseline,24,47.0,93,85,1
classic_baseline,24,48.0,14,45,6
classic_baseline,24,48.0,10,95,4
classic_baseline,24,48.0,28,93,3
classic_baseline,24,48.0,9,41,5
classic_baseline,24,48.0,20,64,8
classic_baseline,24,49.0,42,35,2
classic_baseline,24,49.0,58,80,6
classic_baseline,24,49.0,94,65,5
classic_baseline,24,49.0,86,99,1
classic_baseline,24,49.0,9,90,1
classic_baseline,24,50.0,88,40,4
classic_baseline,24,50.0,4,55,5
classic_baseline,24,50.0,12,90,2
classic_baseline,24,50.0,66,40,7
classic_baseline,24,50.0,24,71,7
classic_baseline,24,51.0,84,80,7
classic_baseline,24,51.0,4,81,1
classic_baseline,24,51.0,80,1,8
classic_baseline,24,51.0,31,17,4
classic_baseline,24,51.0,75,48,4
classic_baseline,24,52.0,28,86,6
classic_baseline,24,52.0,25,33,3
classic_baseline,24,52.0,60,19,4
classic_baseline,24,52.0,62,23,5
classic_baseline,24,52.0,93,63,4
classic_baseline,24,53.0,36,16,4
classic_baseline,24,53.0,25,81,3
classic_baseline,24,53.0,92,95,6
classic_baseline,24,53.0,27,0,7
classic_baseline,24,53.0,55,8,5
classic_baseline,24,54.0,62,71,6
classic_baseline,24,54.0,78,26,4
classic_baseline,24,54.0,90,22,6
classic_baseline,24,54.0,4,53,6
classic_baseline,24,54.0,88,33,3
classic_baseline,24,55.0,78,48,5
classic_baseline,24,55.0,80,74,2
classic_baseline,24,55.0,30,81,3
classic_baseline,24,55.0,44,61,3
classic_baseline,24,55.0,67,84,3
classic_baseline,24,56.0,23,38,4
classic_baseline,24,56.0,29,37,4
classic_baseline,24,56.0,85,62,4
classic_baseline,24,56.0,62,80,3
classic_baseline,24,56.0,50,76,4
classic_baseline,24,57.0,45,69,1
classic_baseline,24,57.0,61,37,5
classic_baseline,24,57.0,12,28,6
classic_baseline,24,57.0,14,96,6
classic_baseline,24,57.0,97,36,1
classic_baseline,24,58.0,53,57,6
classic_baseline,24,58.0,41,31,5
classic_baseline,24,58.0,84,54,9
classic_baseline,24,58.0,14,22,4
classic_baseline,24,58.0,59,40,4
classic_baseline,24,59.0,84,14,3
classic_baseline,24,59.0,44,89,5
classic_baseline,24,59.0,50,90,8
classic_baseline,24,59.0,16,99,4
classic_baseline,24,59.0,61,62,5
classic_baseline,24,60.0,76,52,5
classic_baseline,24,60.0,87,30,3
classic_baseline,24,60.0,3,37,2
classic_baseline,24,60.0,34,64,6
classic_baseline,24,60.0,27,52,4
classic_baseline,24,61.0,7,71,1
classic_baseline,24,61.0,98,41,9
classic_baseline,24,61.0,33,86,4
classic_baseline,24,61.0,40,52,1
classic_baseline,24,61.0,50,56,5
classic_baseline,24,62.0,54,51,7
classic_baseline,24,62.0,33,6,4
classic_baseline,24,62.0,34,62,6
classic_baseline,24,62.0,93,28,2
classic_baseline,24,62.0,43,81,3
classic_baseline,24,63.0,5,39,6
classic_baseline,24,63.0,57,52,7
classic_baseline,24,63.0,28,73,2
classic_baseline,24,63.0,21,68,6
classic_baseline,24,63.0,26,99,6
classic_baseline,24,64.0,80,14,3
classic_baseline,24,64.0,78,42,1
classic_baseline,24,64.0,16,77,5
classic_baseline,24,64.0,69,2,9
classic_baseline,24,64.0,92,2,2
classic_baseline,24,65.0,48,11,1
classic_baseline,24,65.0,99,90,7
classic_baseline,24,65.0,42,45,5
classic_baseline,24,65.0,98,70,7
classic_baseline,24,65.0,8,83,7
classic_baseline,24,66.0,6,66,8
classic_baseline,24,66.0,26,46,4
classic_baseline,24,66.0,68,25,3
classic_baseline,24,66.0,20,68,4
classic_baseline,24,66.0,50,91,4
classic_baseline,24,67.0,29,37,5
classic_baseline,24,67.0,20,47,5
classic_baseline,24,67.0,42,52,1
classic_baseline,24,67.0,27,70,4
classic_baseline,24,67.0,93,31,3
classic_baseline,24,68.0,1,4,3
classic_baseline,24,68.0,2,96,10
classic_baseline,24,68.0,67,13,6
classic_baseline,24,68.0,64,50,3
classic_baseline,24,68.0,62,5,4
classic_baseline,24,69.0,20,36,5
classic_baseline,24,69.0,38,3,1
classic_baseline,24,69.0,29,80,1
classic_baseline,24,69.0,98,88,8
classic_baseline,24,69.0,31,4,5
classic_baseline,24,70.0,34,95,7
classic_baseline,24,70.0,15,48,7
classic_baseline,24,70.0,83,51,5
classic_baseline,24,70.0,16,94,3
classic_baseline,24,70.0,34,10,8
classic_baseline,24,71.0,9,64,2
classic_baseline,24,71.0,92,90,5
classic_baseline,24,71.0,97,93,4
classic_baseline,24,71.0,53,2,6
classic_baseline,24,71.0,1,95,5
classic_baseline,24,72.0,69,77,4
classic_baseline,24,72.0,19,12,2
classic_baseline,24,72.0,94,75,2
classic_baseline,24,72.0,50,24,4
classic_baseline,24,72.0,77,39,5
classic_baseline,24,73.0,41,54,8
classic_baseline,24,73.0,65,95,5
classic_baseline,24,73.0,2,38,6
classic_baseline,24,73.0,35,58,2
classic_baseline,24,73.0,25,12,4
classic_baseline,24,74.0,33,83,6
classic_baseline,24,74.0,73,60,2
classic_baseline,24,74.0,48,37,6
classic_baseline,24,74.0,54,11,1
classic_baseline,24,74.0,28,52,12
classic_baseline,24,75.0,71,35,1
classic_baseline,24,75.0,61,36,6
classic_baseline,24,75.0,89,68,6
classic_baseline,24,75.0,64,31,3
classic_baseline,24,75.0,48,2,7
classic_baseline,24,76.0,63,93,5
classic_baseline,24,76.0,50,47,9
classic_baseline,24,76.0,97,69,1
classic_baseline,24,76.0,91,13,5
classic_baseline,24,76.0,57,28,8
classic_baseline,24,77.0,73,3,5
classic_baseline,24,77.0,50,98,4
classic_baseline,24,77.0,29,57,5
classic_baseline,24,77.0,47,61,8
classic_baseline,24,77.0,72,13,10
classic_baseline,24,78.0,82,39,2
classic_baseline,24,78.0,42,18,5
classic_baseline,24,78.0,80,10,3
classic_baseline,24,78.0,12,71,8
classic_baseline,24,78.0,21,26,6
classic_baseline,24,79.0,62,75,4
classic_baseline,24,79.0,31,10,8
classic_baseline,24,79.0,18,51,11
classic_baseline,24,79.0,78,60,3
classic_baseline,24,79.0,66,92,4
classic_baseline,24,80.0,72,97,9
classic_baseline,24,80.0,29,7,1
classic_baseline,24,80.0,98,63,9
classic_baseline,24,80.0,32,52,1
classic_baseline,24,80.0,39,94,2
classic_baseline,24,81.0,43,19,2
classic_baseline,24,81.0,4,41,6
classic_baseline,24,81.0,88,72,8
classic_baseline,24,81.0,76,52,6
classic_baseline,24,81.0,88,26,5
classic_baseline,24,82.0,96,71,7
classic_baseline,24,82.0,62,69,4
classic_baseline,24,82.0,63,40,4
classic_baseline,24,82.0,83,30,2
classic_baseline,24,82.0,41,59,5
classic_baseline,24,83.0,90,61,6
classic_baseline,24,83.0,65,71,6
classic_baseline,24,83.0,94,93,1
classic_baseline,24,83.0,10,13,10
classic_baseline,24,83.0,54,89,3
classic_baseline,24,84.0,9,48,7
classic_baseline,24,84.0,16,96,6
classic_baseline,24,84.0,1,20,5
classic_baseline,24,84.0,66,95,3
classic_baseline,24,84.0,15,21,4
classic_baseline,24,85.0,25,56,5
classic_baseline,24,85.0,14,4,1
classic_baseline,24,85.0,54,63,3
classic_baseline,24,85.0,21,80,5
classic_baseline,24,85.0,67,62,7
classic_baseline,24,86.0,17,95,6
classic_baseline,24,86.0,70,53,5
classic_baseline,24,86.0,51,1,8
classic_baseline,24,86.0,37,15,5
classic_baseline,24,86.0,55,37,2
classic_baseline,24,87.0,92,86,7
classic_baseline,24,87.0,34,66,3
classic_baseline,24,87.0,41,78,2
classic_baseline,24,87.0,47,72,6
classic_baseline,24,87.0,83,21,6
classic_baseline,24,88.0,18,37,7
classic_baseline,24,88.0,66,87,2
classic_baseline,24,88.0,26,78,2
classic_baseline,24,88.0,91,47,4
classic_baseline,24,88.0,66,77,5
classic_baseline,24,89.0,32,60,4
classic_baseline,24,89.0,59,26,6
classic_baseline,24,89.0,42,95,6
classic_baseline,24,89.0,92,17,5
classic_baseline,24,89.0,21,67,1
classic_baseline,24,90.0,91,60,3
classic_baseline,24,90.0,1,40,3
classic_baseline,24,90.0,53,22,4
classic_baseline,24,90.0,19,60,2
classic_baseline,24,90.0,8,0,5
classic_baseline,24,91.0,39,89,1
classic_baseline,24,91.0,24,25,6
classic_baseline,24,91.0,88,12,2
classic_baseline,24,91.0,68,58,6
classic_baseline,24,91.0,42,12,1
classic_baseline,24,92.0,7,79,2
classic_baseline,24,92.0,59,76,7
classic_baseline,24,92.0,20,8,4
classic_baseline,24,92.0,71,28,7
classic_baseline,24,92.0,1,24,6
classic_baseline,24,93.0,35,36,7
classic_baseline,24,93.0,54,74,1
classic_baseline,24,93.0,93,39,6
classic_baseline,24,93.0,47,79,3
classic_baseline,24,93.0,98,51,6
classic_baseline,24,94.0,32,71,2
classic_baseline,24,94.0,69,82,6
classic_baseline,24,94.0,84,25,5
classic_baseline,24,94.0,9,75,7
classic_baseline,24,94.0,19,13,5
classic_baseline,24,95.0,93,27,2
classic_baseline,24,95.0,33,72,3
classic_baseline,24,95.0,13,16,7
classic_baseline,24,95.0,66,75,2
classic_baseline,24,95.0,82,98,5
classic_baseline,24,96.0,49,42,3
classic_baseline,24,96.0,73,98,8
classic_baseline,24,96.0,75,77,2
classic_baseline,24,96.0,35,94,7
classic_baseline,24,96.0,78,85,4
classic_baseline,24,97.0,60,26,7
classic_baseline,24,97.0,21,0,2
classic_baseline,24,97.0,29,27,2
classic_baseline,24,97.0,11,78,5
classic_baseline,24,97.0,18,21,6
classic_baseline,24,98.0,60,0,4
classic_baseline,24,98.0,41,9,7
classic_baseline,24,98.0,6,17,7
classic_baseline,24,98.0,65,56,8
classic_baseline,24,98.0,54,85,4
classic_baseline,24,99.0,60,41,7
classic_baseline,24,99.0,38,64,3
classic_baseline,24,99.0,97,15,5
classic_baseline,24,99.0,30,71,5
classic_baseline,24,99.0,50,48,1
classic_baseline,24,100.0,99,49,2
classic_baseline,24,100.0,90,60,8
classic_baseline,24,100.0,45,39,2
classic_baseline,24,100.0,66,40,4
classic_baseline,24,100.0,67,10,11
classic_baseline,24,101.0,77,27,4
classic_baseline,24,101.0,21,81,3
classic_baseline,24,101.0,35,91,8
classic_baseline,24,101.0,18,55,5
classic_baseline,24,101.0,71,56,6
classic_baseline,24,102.0,62,88,3
classic_baseline,24,102.0,32,87,5
classic_baseline,24,102.0,15,71,4
classic_baseline,24,102.0,55,83,2
classic_baseline,24,102.0,3,46,5
classic_baseline,24,103.0,59,98,5
classic_baseline,24,103.0,85,44,2
classic_baseline,24,103.0,93,54,5
classic_baseline,24,103.0,27,78,3
classic_baseline,24,103.0,71,24,3
classic_baseline,24,104.0,48,47,3
classic_baseline,24,104.0,1,25,5
classic_baseline,24,104.0,56,46,6
classic_baseline,24,104.0,67,24,9
classic_baseline,24,104.0,0,75,6
classic_baseline,24,105.0,39,42,6
classic_baseline,24,105.0,12,47,3
classic_baseline,24,105.0,32,64,4
classic_baseline,24,105.0,1,77,5
classic_baseline,24,105.0,34,4,2
classic_baseline,24,106.0,82,35,5
classic_baseline,24,106.0,82,61,2
classic_baseline,24,106.0,50,5,3
classic_baseline,24,106.0,89,90,3
classic_baseline,24,106.0,32,35,4
classic_baseline,24,107.0,80,7,4
classic_baseline,24,107.0,73,3,5
classic_baseline,24,107.0,91,60,7
classic_baseline,24,107.0,77,80,8
classic_baseline,24,107.0,58,62,3
classic_baseline,24,108.0,22,60,2
classic_baseline,24,108.0,95,82,1
classic_baseline,24,108.0,96,69,3
classic_baseline,24,108.0,13,4,8
classic_baseline,24,108.0,47,3,2
classic_baseline,24,109.0,78,91,4
classic_baseline,24,109.0,19,90,8
classic_baseline,24,109.0,94,22,11
classic_baseline,24,109.0,16,10,3
classic_baseline,24,109.0,53,15,2
classic_baseline,24,110.0,7,56,1
classic_baseline,24,110.0,81,90,7
classic_baseline,24,110.0,7,40,6
classic_baseline,24,110.0,12,69,2
classic_baseline,24,110.0,35,24,1
classic_baseline,24,111.0,83,78,4
classic_baseline,24,111.0,42,86,4
classic_baseline,24,111.0,40,90,7
classic_baseline,24,111.0,21,75,3
classic_baseline,24,111.0,92,46,3
classic_baseline,24,112.0,66,1,4
classic_baseline,24,112.0,85,51,4
classic_baseline,24,112.0,53,85,3
classic_baseline,24,112.0,85,7,6
classic_baseline,24,112.0,8,24,10
classic_baseline,24,113.0,97,64,4
classic_baseline,24,113.0,18,93,4
classic_baseline,24,113.0,34,10,4
classic_baseline,24,113.0,22,56,10
classic_baseline,24,113.0,5,35,8
classic_baseline,24,114.0,77,25,7
classic_baseline,24,114.0,88,64,5
classic_baseline,24,114.0,52,22,5
classic_baseline,24,114.0,81,95,4
classic_baseline,24,114.0,0,39,7
classic_baseline,24,115.0,35,71,4
classic_baseline,24,115.0,44,15,4
classic_baseline,24,115.0,43,59,3
classic_baseline,24,115.0,72,89,7
classic_baseline,24,115.0,11,72,6
classic_baseline,24,116.0,59,11,7
classic_baseline,24,116.0,14,11,3
classic_baseline,24,116.0,23,93,6
classic_baseline,24,116.0,11,23,2
classic_baseline,24,116.0,40,75,4
classic_baseline,24,117.0,80,2,3
classic_baseline,24,117.0,98,21,8
classic_baseline,24,117.0,1,27,7
classic_baseline,24,117.0,58,10,6
classic_baseline,24,117.0,92,31,6
classic_baseline,24,118.0,39,87,1
classic_baseline,24,118.0,82,24,7
classic_baseline,24,118.0,95,96,5
classic_baseline,24,118.0,94,16,9
classic_baseline,24,118.0,39,6,2
classic_baseline,24,119.0,48,90,7
classic_baseline,24,119.0,36,22,2
classic_baseline,24,119.0,35,17,6
classic_baseline,24,119.0,72,40,5
classic_baseline,24,119.0,52,28,5
classic_baseline,24,120.0,24,34,8
classic_baseline,24,120.0,25,22,8
classic_baseline,24,120.0,37,33,6
classic_baseline,24,120.0,89,56,8
classic_baseline,24,120.0,33,11,4
classic_baseline,24,121.0,62,45,4
classic_baseline,24,121.0,74,46,6
classic_baseline,24,121.0,44,98,2
classic_baseline,24,121.0,82,66,4
classic_baseline,24,121.0,57,80,2
classic_baseline,24,122.0,87,21,8
classic_baseline,24,122.0,4,74,10
classic_baseline,24,122.0,49,19,6
classic_baseline,24,122.0,68,72,7
classic_baseline,24,122.0,26,89,3
classic_baseline,24,123.0,55,44,7
classic_baseline,24,123.0,82,87,7
classic_baseline,24,123.0,36,26,7
classic_baseline,24,123.0,43,89,6
classic_baseline,24,123.0,64,70,1
classic_baseline,24,124.0,95,34,6
classic_baseline,24,124.0,11,65,7
classic_baseline,24,124.0,98,26,10
classic_baseline,24,124.0,33,27,2
classic_baseline,24,124.0,59,33,3
classic_baseline,24,125.0,4,14,6
classic_baseline,24,125.0,66,84,6
classic_baseline,24,125.0,80,23,4
classic_baseline,24,125.0,60,17,6
classic_baseline,24,125.0,59,75,6
classic_baseline,24,126.0,41,47,7
classic_baseline,24,126.0,72,48,3
classic_baseline,24,126.0,84,75,8
classic_baseline,24,126.0,4,41,7
classic_baseline,24,126.0,89,13,4
classic_baseline,24,127.0,80,45,7
classic_baseline,24,127.0,1,20,4
classic_baseline,24,127.0,53,60,4
classic_baseline,24,127.0,42,43,6
classic_baseline,24,127.0,82,12,2
classic_baseline,24,128.0,23,45,1
classic_baseline,24,128.0,39,20,4
classic_baseline,24,128.0,59,69,7
classic_baseline,24,128.0,23,96,2
classic_baseline,24,128.0,2,56,3
classic_baseline,24,129.0,78,58,2
classic_baseline,24,129.0,75,73,6
classic_baseline,24,129.0,88,55,3
classic_baseline,24,129.0,93,51,3
classic_baseline,24,129.0,60,31,3
classic_baseline,24,130.0,32,92,6
classic_baseline,24,130.0,47,76,7
classic_baseline,24,130.0,43,61,1
classic_baseline,24,130.0,86,51,2
classic_baseline,24,130.0,38,5,3
classic_baseline,24,131.0,29,97,6
classic_baseline,24,131.0,64,13,7
