method,run_id,time,source,target,ml_avg_reliability,ml_min_reliability,ml_hops,base_avg_reliability,base_min_reliability,base_hops
ours,9,52.0,34,17,0.7015561914720998,0.5512137031342468,7,0.6511909975506657,0.5090652683269035,7
ours,9,52.0,3,33,0.6991682235764195,0.6094585584568482,5,0.6991682235764195,0.6094585584568482,5
ours,9,52.0,35,84,0.7591693296386941,0.47316756937230076,7,0.6278252422295735,0.4425888420294788,6
ours,9,52.0,70,22,0.6952930262942281,0.6201362463355136,4,0.6022706565946422,0.5484402762008911,4
ours,9,53.0,82,5,0.7165066025439323,0.6619423335800189,4,0.6183768652064976,0.4656828589051496,4
ours,9,53.0,92,62,0.6170112990998344,0.5289044170528783,4,0.6170112990998344,0.5289044170528783,4
ours,9,53.0,2,7,0.6481632750972697,0.4571516750896819,4,0.5611179500833029,0.4571516750896819,3
ours,9,53.0,10,40,0.7324402930730791,0.6619423335800189,4,0.7305455593311908,0.6619423335800189,4
ours,9,53.0,77,38,0.5099327483158631,0.4045581696992848,2,0.48340211888627505,0.4045581696992848,2
ours,9,54.0,8,52,0.6728781795661171,0.6728781795661171,2,0.6728781795661171,0.6728781795661171,2
ours,9,54.0,46,85,0.6412198507386933,0.5673019931678736,2,0.5655000663252653,0.5655000663252653,2
ours,9,54.0,84,11,0.7855814428900243,0.7203050277842693,8,0.7727376289120167,0.6734353114197145,8
ours,9,54.0,50,92,0.7345364886649859,0.6728781795661171,5,0.7036704718006286,0.6728781795661171,5
ours,9,54.0,17,30,0.7250462779404688,0.6136550208175138,7,0.7107813449676675,0.5238287304357916,7
ours,9,55.0,94,64,0.7466027694100074,0.689178635922027,8,0.6857994281416018,0.5992343070241646,7
ours,9,55.0,15,66,0.8129578930905557,0.7737922530737547,4,0.7640565872710254,0.689178635922027,4
ours,9,55.0,85,74,0.7053906506873346,0.5216817723494342,4,0.6665079798109961,0.5216817723494342,4
ours,9,55.0,99,67,0.6279092201550484,0.40079585585192945,6,0.6279092201550484,0.40079585585192945,6
ours,9,55.0,32,63,0.5434805142717434,0.5434805142717434,1,0.5434805142717434,0.5434805142717434,1
ours,9,56.0,11,30,0.6748750136464072,0.5360687571832112,6,0.6296429919242349,0.5360687571832112,6
ours,9,56.0,76,15,0.6674918497368938,0.6674918497368938,2,0.6674918497368938,0.6674918497368938,2
ours,9,56.0,98,40,0.687780986454238,0.5360687571832112,5,0.6636998987927027,0.5360687571832112,5
ours,9,56.0,42,74,0.7107787370103085,0.6497525061549294,8,0.6395199384975755,0.5360687571832112,7
ours,9,56.0,94,49,0.6821890088015911,0.6821890088015911,2,0.5416391024345444,0.5416391024345444,2
ours,9,57.0,95,30,0.6721194689781836,0.3274574518790865,7,0.493925565508545,0.3274574518790865,6
ours,9,57.0,18,13,0.7300028297232203,0.6311791971717475,3,0.6838488997990398,0.6311791971717475,3
ours,9,57.0,22,27,0.6633009659922628,0.6383264075583807,4,0.5751921397362755,0.5326845651902695,3
ours,9,57.0,35,56,0.558362610745668,0.558362610745668,1,0.558362610745668,0.558362610745668,1
ours,9,57.0,52,32,0.6341723133373732,0.6131287296330947,4,0.43879143936084636,0.3516227942247222,3
ours,9,58.0,75,7,0.7397466454948562,0.4882629741741118,7,0.7252904304680127,0.4882629741741118,7
ours,9,58.0,62,68,0.7343455435870104,0.5783106654401142,3,0.7343455435870104,0.5783106654401142,3
ours,9,58.0,47,89,0.5509613302226253,0.4982287213157248,3,0.5509613302226253,0.4982287213157248,3
ours,9,58.0,14,40,0.670691418854436,0.5042985649729921,7,0.670453930260611,0.5042985649729921,7
ours,9,58.0,69,54,0.7217885233837654,0.6169004753405437,6,0.712972971501005,0.6057278288147993,6
ours,9,59.0,60,87,0.6288527704176391,0.3985413334437181,4,0.6288527704176391,0.3985413334437181,4
ours,9,59.0,31,35,0.575771799031368,0.527834529835187,3,0.4958928061168208,0.4799219442576377,3
ours,9,59.0,18,46,0.6549634283031908,0.5470606781648295,2,0.6093535077942798,0.5470606781648295,2
ours,9,59.0,60,91,0.6568695657926334,0.6350690717556342,3,0.6568695657926334,0.6350690717556342,3
ours,9,59.0,2,82,0.7315778425167674,0.592729813597679,5,0.6767194501712341,0.592729813597679,5
ours,9,60.0,77,4,0.6276259627698335,0.44397714345843087,5,0.6084012345487628,0.44397714345843087,5
ours,9,60.0,6,88,0.5864076041650738,0.4718065829489526,3,0.5718032609089424,0.4718065829489526,3
ours,9,60.0,85,30,0.6985299856917434,0.6985299856917434,1,0.6985299856917434,0.6985299856917434,1
ours,9,60.0,32,70,0.6708389359866083,0.44397714345843087,5,0.5883800547253231,0.5341263726022563,5
ours,9,60.0,49,39,0.7657206993670689,0.6012161061779753,8,0.7626172067096486,0.6012161061779753,8
ours,9,61.0,81,89,0.7769999833442001,0.696938433228577,5,0.6087060409831655,0.5108930992928495,3
ours,9,61.0,46,87,0.5900055407664166,0.4334514541254937,2,0.5037022496574955,0.4334514541254937,2
ours,9,61.0,15,68,0.7334520331871414,0.6230325194284453,4,0.6745321495789453,0.5461378549967373,4
ours,9,61.0,30,56,0.6739301559376729,0.5815441251574212,4,0.5467306321450695,0.4926844897706333,4
ours,9,61.0,49,1,0.7117708234802086,0.6973638870650172,3,0.7117708234802086,0.6973638870650172,3
ours,9,62.0,50,32,0.6476510606181521,0.46283405458821225,5,0.6124705926955153,0.3917451129130828,5
ours,9,62.0,38,11,0.6979206348592452,0.5385155731610638,6,0.5092981005959388,0.35327865710074424,6
ours,9,62.0,96,30,0.6672703048413186,0.5807647155518416,3,0.6013323204318589,0.5807647155518416,3
ours,9,62.0,38,26,0.643841719704133,0.5385155731610638,5,0.47577274779242407,0.4333779330901284,4
ours,9,62.0,20,56,0.49397994300210013,0.49397994300210013,2,0.49181868287676034,0.49181868287676034,2
ours,9,63.0,80,40,0.7127261484207663,0.545358934609557,4,0.6712297260878486,0.545358934609557,4
ours,9,63.0,98,82,0.738835683354414,0.592847803606196,8,0.6897364467418845,0.592847803606196,7
ours,9,63.0,52,4,0.4726799123037318,0.39769661982458604,3,0.4726799123037318,0.39769661982458604,3
ours,9,63.0,35,10,0.7164882839533618,0.4424197526924918,8,0.555819051712217,0.4424197526924918,5
ours,9,63.0,99,62,0.7349797392560029,0.6292305815244036,8,0.5332807131440457,0.3473751305037208,6
ours,9,64.0,60,94,0.6409996028147056,0.39569248856407824,6,0.5075531596496058,0.39569248856407824,5
ours,9,64.0,52,42,0.3361376048698399,0.3361376048698399,2,0.3361376048698399,0.3361376048698399,2
ours,9,64.0,91,54,0.6438542563074467,0.5876579102780514,4,0.5802704422289168,0.4636829949940705,4
ours,9,64.0,12,20,0.6593404073156612,0.5759651486938421,6,0.5113176396156858,0.3490243492148062,5
ours,9,64.0,89,33,0.7075495532283437,0.6937495939720987,3,0.7075495532283437,0.6937495939720987,3
ours,9,65.0,64,8,0.5575920604983657,0.4979360261980239,4,0.518771577265992,0.4504278736144698,4
ours,9,65.0,45,53,0.5920895882850747,0.2967525596641105,3,0.39825632844364467,0.2967525596641105,2
ours,9,65.0,77,93,0.4997600972231788,0.4997600972231788,1,0.4997600972231788,0.4997600972231788,1
ours,9,65.0,70,94,0.5170838719201267,0.3460181247530707,2,0.5170838719201267,0.3460181247530707,2
ours,9,65.0,41,58,0.6260463891970098,0.41968787352236503,5,0.5644469901220119,0.41968787352236503,5
ours,9,66.0,88,3,0.5469249103344931,0.43696402709680826,5,0.4602898938116972,0.32018958870970193,5
ours,9,66.0,97,6,0.6228050932215385,0.4795210889797563,4,0.6224162409942654,0.47874338452521004,4
ours,9,66.0,82,23,0.778138053950642,0.706181496455836,6,0.7526646586655804,0.706181496455836,6
ours,9,66.0,80,56,0.5763707078396164,0.552555409271099,3,0.48279939791307985,0.43696402709680826,3
ours,9,66.0,82,17,0.6795686632164837,0.6127481231527903,6,0.6795686632164837,0.6127481231527903,6
ours,9,67.0,0,51,0.6920646172071073,0.6252701156080605,6,0.4997224422776521,0.44122974390741265,4
ours,9,67.0,25,80,0.7344600371728159,0.5448435900849925,6,0.6704799406886904,0.5228461423812991,6
ours,9,67.0,39,40,0.7875130317959416,0.7418545586315655,6,0.7428961626846098,0.6624338840787843,6
ours,9,67.0,73,10,0.7981318062704494,0.7497707619946572,9,0.6492962602742843,0.4009521773356728,8
ours,9,67.0,14,20,0.6194983372708038,0.5042052442448643,4,0.6194983372708038,0.5042052442448643,4
ours,9,68.0,31,66,0.6994920534680936,0.3795900144595288,4,0.6994920534680936,0.3795900144595288,4
ours,9,68.0,91,98,0.6344715451070636,0.41126861822689875,5,0.39982182681437484,0.2314196361930979,4
ours,9,68.0,83,97,0.7122130745236501,0.5301612523795554,8,0.7013361601234975,0.5301612523795554,8
ours,9,68.0,16,76,0.7752224737361716,0.7645485344494924,2,0.7752224737361716,0.7645485344494924,2
ours,9,68.0,87,52,0.40107081560845914,0.316028914663965,2,0.40107081560845914,0.316028914663965,2
ours,9,69.0,40,57,0.7730262008647802,0.6469111619144158,3,0.7730262008647802,0.6469111619144158,3
ours,9,69.0,61,94,0.7166716604973379,0.5103631641585289,7,0.48461226768337545,0.25276647496965887,5
ours,9,69.0,17,33,0.7103409828452276,0.6436577285039594,2,0.5746661232303617,0.5746661232303617,2
ours,9,69.0,22,87,0.34696097122823066,0.34696097122823066,2,0.34696097122823066,0.34696097122823066,2
ours,9,69.0,75,41,0.35750324464670513,0.35750324464670513,1,0.35750324464670513,0.35750324464670513,1
ours,9,70.0,36,25,0.6941402961200386,0.5643234658916757,7,0.6404692098506816,0.48604305624559696,7
ours,9,70.0,10,53,0.7570075279606954,0.6482416967456202,7,0.5558603149735649,0.4462655650122026,5
ours,9,70.0,47,23,0.7850674121337481,0.7010966217286597,7,0.7735942640064829,0.7010966217286597,7
ours,9,70.0,50,48,0.7498284280288381,0.5626806348165249,8,0.5032396928152594,0.2931879501361835,5
ours,9,70.0,73,28,0.7604058586339869,0.6832950872089072,3,0.7604058586339869,0.6832950872089072,3
ours,9,71.0,2,71,0.42560727202494797,0.42560727202494797,1,0.42560727202494797,0.42560727202494797,1
ours,9,71.0,82,78,0.7920141983861649,0.7320252760900273,6,0.6479368959972913,0.5090615887153834,5
ours,9,71.0,80,29,0.7470716305761294,0.675137877249177,2,0.7470716305761294,0.675137877249177,2
ours,9,71.0,25,33,0.7536813009982157,0.5876938562221264,10,0.5338326875261229,0.3507525135998292,7
ours,9,71.0,89,21,0.669201200679071,0.3952269977707097,4,0.669201200679071,0.3952269977707097,4
ours,9,72.0,6,51,0.584189621877284,0.5377909940469666,4,0.5337375643008385,0.501364020758929,4
ours,9,72.0,79,54,0.6679557362043762,0.5948862964298368,5,0.6537036097250744,0.5948862964298368,5
ours,9,72.0,76,33,0.6522324498632224,0.5459511532503049,4,0.6158125523851605,0.5427403906152091,4
ours,9,72.0,19,11,0.670559751340476,0.5948862964298368,7,0.5773346053607625,0.501364020758929,7
ours,9,72.0,47,21,0.6522842391627105,0.47537100378337016,4,0.6273608086909068,0.47537100378337016,4
ours,9,73.0,72,15,0.6869646423756985,0.5440974135612118,3,0.6869646423756985,0.5440974135612118,3
ours,9,73.0,1,91,0.6467864499031928,0.5076706762822293,4,0.6264802346948244,0.5076706762822293,4
ours,9,73.0,67,55,0.7553883752312179,0.6796433335602717,6,0.7515172304391063,0.6796433335602717,6
ours,9,73.0,98,58,0.6620627610321783,0.5766221884261001,6,0.6323264324464927,0.5526281590594379,6
ours,9,73.0,86,63,0.7781110834060889,0.6064529637577681,11,0.6629538766226087,0.518540511720034,9
ours,9,74.0,15,28,0.6068147833250035,0.4594182294013993,4,0.6068147833250035,0.4594182294013993,4
ours,9,74.0,91,26,0.5177118964092654,0.44971240268677526,4,0.5177118964092654,0.44971240268677526,4
ours,9,74.0,24,34,0.625729568477664,0.625729568477664,2,0.625729568477664,0.625729568477664,2
ours,9,74.0,36,95,0.5518321744078809,0.5487846785570893,3,0.44680251322766557,0.44049465514079866,3
ours,9,74.0,63,48,0.8869588489861219,0.8869588489861219,2,0.8869588489861219,0.8869588489861219,2
ours,9,75.0,16,55,0.768578995460354,0.768578995460354,2,0.768578995460354,0.768578995460354,2
ours,9,75.0,26,76,0.7308180328995922,0.6545840578200973,7,0.5801641956976759,0.3555602155935247,6
ours,9,75.0,27,36,0.6963524027060752,0.6521686204122955,3,0.6963524027060752,0.6521686204122955,3
ours,9,75.0,93,86,0.6978250006018448,0.6521210363291075,7,0.49178806236063544,0.46880742816341847,5
ours,9,75.0,24,53,0.7056521264587277,0.6045515822672407,5,0.5069322844059982,0.4553644437852664,4
ours,9,76.0,23,52,0.6565336706362205,0.4619098548448517,6,0.6565336706362205,0.4619098548448517,6
ours,9,76.0,18,3,0.6668637990319878,0.6096450786150444,3,0.6668637990319878,0.6096450786150444,3
ours,9,76.0,37,33,0.538712735022009,0.5368345550552002,2,0.538712735022009,0.5368345550552002,2
ours,9,76.0,30,79,0.7498121695207106,0.6096450786150444,11,0.6424707996252692,0.39912027259948424,9
ours,9,76.0,57,31,0.5338731541660622,0.4867468760434277,2,0.526905877648818,0.4867468760434277,2
ours,9,77.0,47,74,0.7643771717625292,0.7292185450540521,3,0.7643771717625292,0.7292185450540521,3
ours,9,77.0,87,82,0.7170698177548902,0.6494648565451121,8,0.44077346522667976,0.3638402150731086,5
ours,9,77.0,58,10,0.4071178111830509,0.4071178111830509,1,0.4071178111830509,0.4071178111830509,1
ours,9,77.0,1,60,0.7170357047429787,0.657866578865739,8,0.5868238101608654,0.44848421947107,7
ours,9,77.0,17,41,0.4002592683630395,0.4002592683630395,1,0.4002592683630395,0.4002592683630395,1
ours,9,78.0,88,50,0.3732135835130903,0.3732135835130903,2,0.33346823057358965,0.33346823057358965,2
ours,9,78.0,87,27,0.7335851045148618,0.6804790817193369,4,0.5970935175782743,0.5276712559376473,4
ours,9,78.0,91,49,0.5996714547112271,0.476062388562252,4,0.4839473700767678,0.39660565626295896,4
ours,9,78.0,94,76,0.782884818131265,0.7591347748046473,2,0.5333907750885339,0.5333907750885339,2
ours,9,78.0,32,9,0.8713858923661535,0.8713858923661535,1,0.8713858923661535,0.8713858923661535,1
ours,9,79.0,12,71,0.5619224778716264,0.41397287940555694,4,0.33174608939379957,0.3255160091560123,3
ours,9,79.0,7,6,0.6070063739759065,0.43620364491097385,4,0.5848185116904688,0.4165710804189229,4
ours,9,79.0,42,30,0.7997433518354403,0.6839671054397165,11,0.564188644564492,0.41715334130521353,6
ours,9,79.0,60,45,0.7092601250031786,0.5017793326451492,6,0.7010095838271081,0.5017793326451492,6
ours,9,79.0,77,85,0.6226260939859071,0.45757542360097303,6,0.37791420948773496,0.3255160091560123,4
ours,9,80.0,76,90,0.7026878673498627,0.6479245128109143,2,0.7026878673498627,0.6479245128109143,2
ours,9,80.0,95,5,0.7007788162555969,0.49540247547296357,4,0.7007788162555969,0.49540247547296357,4
ours,9,80.0,0,32,0.8067090663838687,0.752094796397596,3,0.8067090663838687,0.752094796397596,3
ours,9,80.0,64,79,0.6764536146715622,0.4463541388383576,4,0.6764536146715622,0.4463541388383576,4
ours,9,80.0,48,38,0.6671353626562779,0.43729065331969963,4,0.6586946374748305,0.43729065331969963,4
ours,9,81.0,50,85,0.5258177610840317,0.49808420573342294,2,0.5258177610840317,0.49808420573342294,2
ours,9,81.0,47,16,0.6787715271218906,0.6787715271218906,2,0.6787715271218906,0.6787715271218906,2
ours,9,81.0,71,5,0.5362150922206578,0.5171142801535151,3,0.4543947671154778,0.43389411554972535,3
ours,9,81.0,74,22,0.8044903434653838,0.788150508034678,5,0.7925832178741686,0.7615933902674492,5
ours,9,81.0,33,21,0.5117188563415243,0.5117188563415243,1,0.5117188563415243,0.5117188563415243,1
ours,9,82.0,64,63,0.6396189878583142,0.39331350596857073,4,0.6396189878583142,0.39331350596857073,4
ours,9,82.0,43,59,0.709769241488432,0.42235887761338686,5,0.6675898383554284,0.42235887761338686,5
ours,9,82.0,16,11,0.7710693170278746,0.7540100148435629,2,0.7710693170278746,0.7540100148435629,2
ours,9,82.0,40,90,0.8170947334174985,0.7612209072544264,8,0.7738970152390431,0.7612209072544264,7
ours,9,82.0,67,55,0.7937866166236608,0.7618165246587569,4,0.7853485854814684,0.7540100148435629,4
ours,9,83.0,18,33,0.6801430695278361,0.5708636952034694,7,0.5792159880665854,0.46492427906869915,7
ours,9,83.0,14,40,0.7137450757668702,0.5845812365663731,8,0.5678753706826671,0.30532023199239133,7
ours,9,83.0,5,16,0.6711597561026665,0.4741257070523308,3,0.6711597561026665,0.4741257070523308,3
ours,9,83.0,63,35,0.6439355099831442,0.3683502674565703,6,0.6219310931336005,0.3239313795808554,6
ours,9,83.0,95,46,0.7610863949662477,0.7439056236430744,3,0.7610863949662477,0.7439056236430744,3
ours,9,84.0,55,36,0.620741804594219,0.35405307127346775,4,0.5083236276290083,0.35405307127346775,4
ours,9,84.0,33,78,0.5204289528251802,0.4269387717224822,4,0.5204289528251802,0.4269387717224822,4
ours,9,84.0,97,33,0.6532090172467424,0.6532090172467424,1,0.6532090172467424,0.6532090172467424,1
ours,9,84.0,66,40,0.7896007035160729,0.6876652910014867,7,0.7865625050849415,0.6876652910014867,7
ours,9,84.0,55,21,0.5890607284254564,0.49647698112655125,6,0.4970817693497536,0.36088736767892415,5
ours,9,85.0,40,94,0.7416824710778722,0.6753289328217739,9,0.6066148652347192,0.41841417836713035,8
ours,9,85.0,62,97,0.5644854776882253,0.5071713623013492,5,0.47846739329985233,0.39937037612022896,5
ours,9,85.0,19,71,0.4788337708655022,0.43927146175027665,2,0.4416650849068954,0.43927146175027665,2
ours,9,85.0,84,81,0.8323976591979119,0.8191465860197851,4,0.8323976591979119,0.8191465860197851,4
ours,9,85.0,56,6,0.5268552606489669,0.512404180010242,3,0.510248486535032,0.4507815873432346,3
ours,9,86.0,24,19,0.5079536387617447,0.5079536387617447,2,0.5079536387617447,0.5079536387617447,2
ours,9,86.0,6,29,0.6632030478288339,0.5187341319318439,6,0.5762592440562536,0.429165416966133,6
ours,9,86.0,23,4,0.6725879257150096,0.6167140512989906,3,0.6559379911652857,0.6167140512989906,3
ours,9,86.0,60,33,0.671673010122055,0.5187341319318439,7,0.509375621700119,0.429165416966133,6
ours,9,86.0,20,90,0.7168455038847502,0.6505750592738475,7,0.7168455038847502,0.6505750592738475,7
ours,9,87.0,59,55,0.7757983816361692,0.7667376445810241,2,0.728919142184917,0.728919142184917,2
ours,9,87.0,14,63,0.6283803508266518,0.4931611685205042,6,0.6021786201184466,0.4931611685205042,6
ours,9,87.0,5,56,0.6453074382165179,0.6015332604635428,3,0.5488983608444965,0.5299499336003377,3
ours,9,87.0,45,90,0.6355955083376565,0.5744784601539717,4,0.6133312450608395,0.5299499336003377,4
ours,9,87.0,71,62,0.46777140890898283,0.46777140890898283,1,0.46777140890898283,0.46777140890898283,1
ours,9,88.0,58,63,0.650619578917788,0.45252555316415743,7,0.5313050514241237,0.38610720204612115,7
ours,9,88.0,14,92,0.6167021429030507,0.501024902309026,3,0.5146910612663144,0.501024902309026,3
ours,9,88.0,18,15,0.6536190047736716,0.5215241407449585,4,0.45614806155780846,0.4289297818444432,3
ours,9,88.0,44,11,0.7715480921879088,0.7410540037813838,7,0.6836237015460656,0.5881750200806654,6
ours,9,88.0,26,36,0.6966816125890051,0.545961486173853,6,0.6166744012921385,0.5215241407449585,6
ours,9,89.0,23,21,0.40371338319546846,0.2976965287080373,3,0.40371338319546846,0.2976965287080373,3
ours,9,89.0,95,65,0.6126591462211883,0.40525871728286,5,0.589193141837373,0.40525871728286,5
ours,9,89.0,34,72,0.5848776630374409,0.44483243968357156,5,0.5114648620142164,0.414564432649258,5
ours,9,89.0,84,74,0.7096779498762861,0.6710973951292929,2,0.7096779498762861,0.6710973951292929,2
ours,9,89.0,27,74,0.6018901283372193,0.414564432649258,6,0.5961620436375459,0.414564432649258,6
ours,9,90.0,0,67,0.7099859412868077,0.6616555154439706,5,0.704276995345285,0.6616555154439706,5
ours,9,90.0,98,73,0.6176855814251689,0.549051288912822,7,0.5765907364839326,0.493507651353864,7
ours,9,90.0,23,53,0.6279102118291704,0.47044060344131766,4,0.6279102118291704,0.47044060344131766,4
ours,9,90.0,9,31,0.6045777321835494,0.3109263920479629,5,0.5393569690300944,0.3109263920479629,5
ours,9,90.0,98,63,0.6388382453110593,0.549051288912822,8,0.6000471684955092,0.493507651353864,8
ours,9,91.0,86,12,0.7285085697921522,0.6220817619653205,4,0.48123431440919223,0.46706828915907717,3
ours,9,91.0,42,3,0.8136252478679649,0.8132869659991895,2,0.8136252478679649,0.8132869659991895,2
