nodeA,nodeB,distance,time,link_status
33,49,121.593,1,0
34,35,18.7902,1,1
34,36,41.0753,1,1
34,37,59.2478,1,1
34,38,81.5565,1,1
34,39,98.5881,1,1
34,40,81.0337,1,1
34,41,64.636,1,1
34,42,43.8386,1,1
34,43,25.8429,1,1
34,44,20.0933,1,1
34,45,28.8933,1,1
34,46,43.6002,1,1
34,47,62.6005,1,1
34,48,81.6057,1,1
34,49,101.466,1,0
35,36,22.2852,1,1
35,37,40.6199,1,1
35,38,62.8319,1,1
35,39,79.8694,1,1
35,40,99.6708,1,1
35,41,83.1541,1,1
35,42,61.585,1,1
35,43,42.6473,1,1
35,44,28.5673,1,1
35,45,22.0357,1,1
35,46,28.8726,1,1
35,47,45.7194,1,1
35,48,64.1123,1,1
35,49,83.5138,1,1
36,37,18.9322,1,1
36,38,40.6964,1,1
36,39,57.7231,1,1
36,40,121.831,1,0
36,41,105.236,1,0
36,42,83.2191,1,1
36,43,64.0146,1,1
36,44,47.1032,1,1
36,45,31.3808,1,1
36,46,21.9357,1,1
36,47,28.8943,1,1
36,48,44.7232,1,1
36,49,62.8416,1,1
37,38,22.4443,1,1
37,39,39.4084,1,1
37,40,139.209,1,0
37,41,122.475,1,0
37,42,99.8521,1,1
37,43,80.5578,1,1
37,44,61.9855,1,1
37,45,43.1308,1,1
37,46,26.0656,1,1
37,47,17.0153,1,1
37,48,27.0867,1,1
37,49,44.0508,1,1
38,39,17.0379,1,1
38,40,161.651,1,0
38,41,144.911,1,0
38,42,122.228,1,0
38,43,102.942,1,0
38,44,84.0978,1,1
38,45,64.6747,1,1
38,46,46.3047,1,1
38,47,29.0986,1,1
38,48,20.8108,1,1
38,49,26.8154,1,1
39,40,178.544,1,0
39,41,161.783,1,0
39,42,138.986,1,0
39,43,119.721,1,0
39,44,100.617,1,0
39,45,80.8718,1,1
39,46,62.0881,1,1
39,47,43.1863,1,1
39,48,28.128,1,1
39,49,19.4518,1,1
40,41,16.8191,1,1
40,42,40.2234,1,1
40,43,59.0809,1,1
40,44,79.1101,1,1
40,45,99.474,1,1
40,46,118.465,1,0
40,47,138.79,1,0
40,48,158.152,1,0
40,49,178.673,1,0
41,42,23.5,1,1
41,43,42.262,1,1
41,44,62.3183,1,1
41,45,82.6788,1,1
41,46,101.654,1,0
41,47,121.979,1,0
41,48,141.346,1,0
41,49,161.863,1,0
42,43,19.2965,1,1
42,44,38.9257,1,1
42,45,59.2874,1,1
42,46,78.3258,1,1
42,47,98.6472,1,1
42,48,117.984,1,0
42,49,138.519,1,0
43,44,20.355,1,1
43,45,40.5819,1,1
43,46,59.4416,1,1
43,47,79.7583,1,1
43,48,99.1428,1,1
43,49,119.639,1,0
44,45,20.3648,1,1
44,46,39.4111,1,1
44,47,59.7261,1,1
44,48,79.0582,1,1
44,49,99.5934,1,1
45,46,19.1107,1,1
45,47,39.3882,1,1
45,48,58.698,1,1
45,49,79.2378,1,1
46,47,20.3258,1,1
46,48,39.7012,1,1
46,49,60.2089,1,1
47,48,19.3992,1,1
47,49,39.8839,1,1
48,49,20.5492,1,1
0,1,18.0013,2,1
0,2,38.3146,2,1
0,3,60.1844,2,1
0,4,77.8839,2,1
0,5,97.9235,2,1
0,6,116.924,2,0
0,7,135.748,2,0
0,8,156.788,2,0
0,9,177.682,2,0
0,10,20.7637,2,1
0,11,29.0859,2,1
0,12,41.716,2,1
0,13,59.6128,2,1
0,14,78.3514,2,1
0,15,103.002,2,0
0,16,122.041,2,0
0,17,140.691,2,0
0,18,157.347,2,0
0,19,176.879,2,0
0,20,37.4825,2,1
0,21,43.0265,2,1
0,22,50.7638,2,1
0,23,70.6459,2,1
0,24,87.8271,2,1
0,25,103.385,2,0
0,26,125.047,2,0
0,27,146.321,2,0
0,28,163.779,2,0
0,29,185.758,2,0
0,30,55.8743,2,1
0,31,64.1697,2,1
0,32,70.8335,2,1
0,33,81.7013,2,1
0,34,100.634,2,0
0,35,111.521,2,0
0,36,132.894,2,0
0,37,151.716,2,0
0,38,171.157,2,0
0,39,185.819,2,0
0,40,77.0838,2,1
0,41,80.5518,2,1
0,42,90.5964,2,1
0,43,95.3714,2,1
0,44,111.388,2,0
0,45,127.015,2,0
0,46,143.378,2,0
0,47,160.879,2,0
0,48,174.794,2,0
0,49,195.5,2,0
1,2,20.3953,2,1
1,3,42.2308,2,1
1,4,59.9073,2,1
1,5,79.9413,2,1
1,6,98.9477,2,1
1,7,117.786,2,0
1,8,138.822,2,0
1,9,159.708,2,0
1,10,26.9934,2,1
1,11,19.5824,2,1
1,12,26.954,2,1
1,13,42.8708,2,1
1,14,60.8273,2,1
1,15,85.1697,2,1
1,16,104.14,2,0
1,17,122.714,2,0
1,18,139.408,2,0
1,19,158.903,2,0
1,20,41.3235,2,1
1,21,38.0185,2,1
1,22,39.3926,2,1
1,23,55.3617,2,1
1,24,71.8197,2,1
1,25,86.534,2,1
1,26,107.747,2,0
1,27,128.782,2,0
1,28,146.104,2,0
1,29,168.007,2,0
1,30,57.9626,2,1
1,31,60.8051,2,1
1,32,61.8726,2,1
1,33,69.6896,2,1
1,34,86.5787,2,1
1,35,96.0279,2,1
1,36,116.385,2,0
1,37,135.08,2,0
1,38,154.076,2,0
1,39,168.482,2,0
1,40,77.8043,2,1
1,41,78.2369,2,1
1,42,83.346,2,1
1,43,85.0687,2,1
1,44,98.7663,2,1
1,45,112.927,2,0
1,46,128.274,2,0
1,47,145.079,2,0
1,48,158.555,2,0
1,49,178.749,2,0
2,3,21.8737,2,1
2,4,39.5902,2,1
2,5,59.6333,2,1
2,6,78.6227,2,1
2,7,97.4347,2,1
2,8,118.476,2,0
2,9,139.374,2,0
2,10,44.1964,2,1
2,11,27.316,2,1
2,12,21.6521,2,1
2,13,28.0942,2,1
2,14,42.7121,2,1
2,15,65.8237,2,1
2,16,84.5019,2,1
2,17,102.742,2,0
2,18,119.587,2,0
2,19,138.914,2,0
2,20,55.0203,2,1
2,21,44.4026,2,1
2,22,36.9128,2,1
2,23,43.0928,2,1
2,24,57.1024,2,1
2,25,69.6446,2,1
2,26,89.6454,2,1
2,27,110.043,2,0
2,28,127.003,2,0
2,29,148.689,2,0
2,30,68.5857,2,1
2,31,65.7911,2,1
2,32,59.8006,2,1
2,33,62.3868,2,1
2,34,75.034,2,1
2,35,81.6689,2,1
2,36,99.8336,2,1
2,37,118.145,2,0
2,38,136.207,2,0
2,39,150.066,2,0
2,40,85.8384,2,1
2,41,83.095,2,1
2,42,82.0465,2,1
2,43,79.5017,2,1
2,44,89.179,2,1
2,45,100.658,2,0
2,46,114.099,2,0
2,47,129.567,2,0
2,48,142.203,2,0
2,49,161.413,2,0
3,4,17.7293,2,1
3,5,37.7682,2,1
3,6,56.7501,2,1
3,7,75.5633,2,1
3,8,96.6037,2,1
3,9,117.501,2,0
3,10,64.1639,2,1
3,11,44.5441,2,1
3,12,32.2073,2,1
3,13,22.4659,2,1
3,14,25.6199,2,1
3,15,45.2353,2,1
3,16,63.331,2,1
3,17,81.134,2,1
3,18,98.1088,2,1
3,19,117.256,2,0
3,20,72.3246,2,1
3,21,57.5854,2,1
3,22,44.1344,2,1
3,23,36.6923,2,1
3,24,44.6374,2,1
3,25,52.8532,2,1
3,26,70.5202,2,1
3,27,89.8644,2,1
3,28,106.305,2,0
3,29,127.694,2,0
3,30,82.8593,2,1
3,31,75.5055,2,1
3,32,63.3102,2,1
3,33,59.6508,2,1
3,34,65.6806,2,1
3,35,68.0695,2,1
3,36,82.6554,2,1
3,37,100.187,2,0
3,38,116.933,2,0
3,39,130.077,2,0
3,40,97.0521,2,1
3,41,91.5248,2,1
3,42,84.3853,2,1
3,43,77.2843,2,1
3,44,81.5122,2,1
3,45,89.1045,2,1
3,46,99.7372,2,1
3,47,113.261,2,0
3,48,124.725,2,0
3,49,142.629,2,0
4,5,20.0431,2,1
4,6,39.041,2,1
4,7,57.8867,2,1
4,8,78.9165,2,1
4,9,99.8004,2,1
4,10,80.814,2,1
4,11,60.4138,2,1
4,12,46.4775,2,1
4,13,30.597,2,1
4,14,19.3923,2,1
4,15,29.3892,2,1
4,16,46.3221,2,1
4,17,63.5806,2,1
4,18,80.6534,2,1
4,19,99.6352,2,1
4,20,87.4465,2,1
4,21,70.9519,2,1
4,22,55.287,2,1
4,23,39.6012,2,1
4,24,39.9217,2,1
4,25,41.9551,2,1
4,26,55.9064,2,1
4,27,73.7739,2,1
4,28,89.5865,2,1
4,29,110.636,2,0
4,30,95.992,2,1
4,31,86.0276,2,1
4,32,70.3665,2,1
4,33,62.3048,2,1
4,34,61.9401,2,1
4,35,59.8483,2,1
4,36,69.9613,2,1
4,37,86.3324,2,1
4,38,101.576,2,0
4,39,113.958,2,0
4,40,107.889,2,0
4,41,100.625,2,0
4,42,89.3829,2,1
4,43,79.0787,2,1
4,44,78.3787,2,1
4,45,81.9864,2,1
4,46,89.5445,2,1
4,47,100.89,2,0
4,48,111.072,2,0
4,49,127.599,2,0
5,6,19.0137,2,1
5,7,37.8952,2,1
5,8,58.9023,2,1
5,9,79.7702,2,1
5,10,100.226,2,0
5,11,79.4772,2,1
5,12,64.9092,2,1
5,13,46.9822,2,1
5,14,28.9739,2,1
5,15,17.4339,2,1
5,16,28.5212,2,1
5,17,44.0577,2,1
5,18,61.2746,2,1
5,19,79.874,2,1
5,20,105.753,2,0
5,21,88.22,2,1
5,22,71.4997,2,1
5,23,51.1851,2,1
5,24,44.1354,2,1
5,25,37.3327,2,1
5,26,42.8632,2,1
5,27,57.142,2,1
5,28,71.5596,2,1
5,29,91.881,2,1
5,30,112.682,2,0
5,31,100.776,2,0
5,32,82.7482,2,1
5,33,71.2474,2,1
5,34,64.2516,2,1
5,35,56.7256,2,1
5,36,59.3789,2,1
5,37,73.2092,2,1
5,38,85.7201,2,1
5,39,96.7432,2,1
5,40,122.489,2,0
5,41,113.829,2,0
5,42,99.1319,2,1
5,43,86.1408,2,1
5,44,80.1743,2,1
5,45,78.7155,2,1
5,46,81.778,2,1
5,47,89.6311,2,1
5,48,97.703,2,1
5,49,111.958,2,0
6,7,18.9009,2,1
6,8,39.889,2,1
6,9,60.76,2,1
6,10,119.013,2,0
6,11,98.1356,2,1
6,12,83.344,2,1
6,13,64.8069,2,1
6,14,45.4117,2,1
6,15,23.5052,2,1
6,16,18.1519,2,1
6,17,26.8085,2,1
6,18,43.937,2,1
6,19,61.5989,2,1
6,20,123.936,2,0
6,21,105.899,2,0
6,22,88.773,2,1
6,23,66.604,2,1
6,24,55.7827,2,1
6,25,43.2359,2,1
6,26,37.9283,2,1
6,27,44.9787,2,1
6,28,56.454,2,1
6,29,75.2578,2,1
6,30,129.855,2,0
6,31,116.805,2,0
6,32,97.5393,2,1
6,33,84.1258,2,1
6,34,72.6662,2,1
6,35,61.1368,2,1
6,36,55.5779,2,1
6,37,65.1771,2,1
6,38,73.4885,2,1
6,39,82.3532,2,1
6,40,138.207,2,0
6,41,128.664,2,0
6,42,111.745,2,0
6,43,97.1253,2,1
6,44,87.2295,2,1
6,45,81.3047,2,1
6,46,79.6185,2,1
6,47,83.1487,2,1
6,48,88.3853,2,1
6,49,99.4446,2,1
7,8,21.0448,2,1
7,9,41.9604,2,1
7,10,137.865,2,0
7,11,116.941,2,0
7,12,102.063,2,0
7,13,83.3,2,1
7,14,63.5199,2,1
7,15,39.4523,2,1
7,16,24.6667,2,1
7,17,16.0203,2,1
7,18,29.8012,2,1
7,19,44.6345,2,1
7,20,142.478,2,0
7,21,124.182,2,0
7,22,106.88,2,0
7,23,83.8803,2,1
7,24,71.2447,2,1
7,25,56.0981,2,1
7,26,43.0182,2,1
7,27,39.9995,2,1
7,28,45.5802,2,1
7,29,60.9983,2,1
7,30,147.768,2,0
7,31,134.014,2,0
7,32,114.067,2,0
7,33,99.5749,2,1
7,34,85.359,2,1
7,35,71.4572,2,1
7,36,59.2079,2,1
7,37,63.3357,2,1
7,38,65.8092,2,1
7,39,71.2878,2,1
7,40,155.109,2,0
7,41,144.99,2,0
7,42,126.615,2,0
7,43,111.023,2,0
7,44,98.4032,2,1
7,45,89.037,2,1
7,46,83.0763,2,1
7,47,81.9366,2,1
7,48,83.6825,2,1
7,49,90.402,2,1
8,9,20.9224,2,1
8,10,158.634,2,0
8,11,137.633,2,0
8,12,122.639,2,0
8,13,103.641,2,0
8,14,83.5945,2,1
8,15,58.6012,2,1
8,16,40.9244,2,1
8,17,22.6443,2,1
8,18,21.5975,2,1
8,19,27.0575,2,1
8,20,162.763,2,0
8,21,144.173,2,0
8,22,126.722,2,0
8,23,103.038,2,0
8,24,89.0318,2,1
8,25,72.3856,2,1
8,26,54.545,2,1
8,27,42.317,2,1
8,28,38.7784,2,1
8,29,47.0065,2,1
8,30,167.277,2,0
8,31,152.791,2,0
8,32,132.259,2,0
8,33,116.874,2,0
8,34,100.422,2,0
8,35,84.9293,2,1
8,36,67.4993,2,1
8,37,65.6064,2,1
8,38,60.8461,2,1
8,39,61.3274,2,1
8,40,173.471,2,0
8,41,162.781,2,0
8,42,143.055,2,0
8,43,126.697,2,0
8,44,111.732,2,0
8,45,99.3874,2,1
8,46,89.4803,2,1
8,47,83.448,2,1
8,48,81.0798,2,1
8,49,82.0881,2,1
9,10,179.234,2,0
9,11,158.175,2,0
9,12,143.095,2,0
9,13,123.941,2,0
9,14,103.764,2,0
9,15,78.4051,2,1
9,16,59.8519,2,1
9,17,40.2709,2,1
9,18,29.8776,2,1
9,19,18.1501,2,1
9,20,182.921,2,0
9,21,164.106,2,0
9,22,146.571,2,0
9,23,122.451,2,0
9,24,107.577,2,0
9,25,90.1997,2,1
9,26,70.0717,2,1
9,27,52.8989,2,1
9,28,41.8695,2,1
9,29,39.0666,2,1
9,30,186.753,2,0
9,31,171.685,2,0
9,32,150.762,2,0
9,33,134.776,2,0
9,34,116.813,2,0
9,35,100.469,2,0
9,36,79.9437,2,1
9,37,73.3304,2,1
9,38,62.1597,2,1
9,39,56.9152,2,1
9,40,191.946,2,0
9,41,180.81,2,0
9,42,160.065,2,0
9,43,143.221,2,0
9,44,126.579,2,0
9,45,112.117,2,0
9,46,99.2935,2,1
9,47,89.2531,2,1
9,48,83.0853,2,1
9,49,77.9273,2,1
10,11,21.1672,2,1
10,12,36.4637,2,1
10,13,55.9645,2,1
10,14,76.1702,2,1
10,15,101.778,2,0
10,16,121.045,2,0
10,17,140.48,2,0
10,18,156.345,2,0
10,19,176.32,2,0
10,20,16.7277,2,1
10,21,26.0294,2,1
10,22,39.1377,2,1
10,23,62.9496,2,1
10,24,80.7531,2,1
10,25,97.9553,2,1
10,26,120.659,2,0
10,27,142.646,2,0
10,28,160.628,2,0
10,29,182.892,2,0
10,30,35.1115,2,1
10,31,44.6917,2,1
10,32,54.9574,2,1
10,33,68.5222,2,1
10,34,89.563,2,1
10,35,102.656,2,0
10,36,125.911,2,0
10,37,144.816,2,0
10,38,165.402,2,0
10,39,180.885,2,0
10,40,56.344,2,1
10,41,60.3726,2,1
10,42,72.7184,2,1
10,43,79.8899,2,1
10,44,98.0741,2,1
10,45,115.419,2,0
10,46,133.216,2,0
10,47,151.87,2,0
10,48,166.638,2,0
10,49,188.522,2,0
11,12,15.3113,2,1
11,13,34.8166,2,1
11,14,55.0039,2,1
11,15,80.6111,2,1
11,16,99.8777,2,1
11,17,119.321,2,0
11,18,135.182,2,0
11,19,155.154,2,0
11,20,28.032,2,1
11,21,18.8154,2,1
11,22,21.6906,2,1
11,23,42.9074,2,1
11,24,60.5925,2,1
11,25,77.3311,2,1
11,26,99.8493,2,1
11,27,121.737,2,0
11,28,139.655,2,0
11,29,161.897,2,0
11,30,41.4664,2,1
11,31,41.5616,2,1
11,32,42.8641,2,1
11,33,52.6412,2,1
11,34,71.7699,2,1
11,35,83.4591,2,1
11,36,105.905,2,0
11,37,124.822,2,0
11,38,145.04,2,0
11,39,160.307,2,0
11,40,59.8213,2,1
11,41,59.0856,2,1
11,42,63.9472,2,1
11,43,66.8228,2,1
11,44,82.3053,2,1
11,45,98.0972,2,1
11,46,114.885,2,0
11,47,132.881,2,0
11,48,147.233,2,0
11,49,168.629,2,0
12,13,19.5055,2,1
12,14,39.7156,2,1
12,15,65.3384,2,1
12,16,84.5964,2,1
12,17,104.078,2,0
12,18,119.882,2,0
12,19,139.865,2,0
12,20,40.9845,2,1
12,21,25.408,2,1
12,22,15.2827,2,1
12,23,28.9389,2,1
12,24,46.1952,2,1
12,25,62.3928,2,1
12,26,84.7272,2,1
12,27,106.535,2,0
12,28,124.41,2,0
12,29,146.638,2,0
12,30,50.6645,2,1
12,31,44.915,2,1
12,32,38.3642,2,1
12,33,43.2422,2,1
12,34,59.6608,2,1
12,35,69.8176,2,1
12,36,91.4226,2,1
12,37,110.306,2,0
12,38,130.213,2,0
12,39,145.312,2,0
12,40,65.7935,2,1
12,41,61.9228,2,1
12,42,60.6058,2,1
12,43,59.481,2,1
12,44,71.9207,2,1
12,45,86.0371,2,1
12,46,101.799,2,0
12,47,119.163,2,0
12,48,133.142,2,0
12,49,154.129,2,0
13,14,20.2751,2,1
13,15,45.9062,2,1
13,16,65.139,2,1
13,17,84.6806,2,1
13,18,100.389,2,0
13,19,120.388,2,0
13,20,59.1781,2,1
13,21,41.2394,2,1
13,22,24.7916,2,1
13,23,15.5449,2,1
13,24,29.3082,2,1
13,25,43.7811,2,1
13,26,65.6175,2,1
13,27,87.2442,2,1
13,28,105.032,2,0
13,29,127.229,2,0
13,30,65.8368,2,1
13,31,55.4628,2,1
13,32,41.1664,2,1
13,33,37.5518,2,1
13,34,47.1267,2,1
13,35,53.8378,2,1
13,36,73.5163,2,1
13,37,92.2382,2,1
13,38,111.551,2,0
13,39,126.35,2,0
13,40,77.3156,2,1
13,41,70.4658,2,1
13,42,61.9423,2,1
13,43,55.2209,2,1
13,44,61.8492,2,1
13,45,72.5705,2,1
13,46,86.2776,2,1
13,47,102.411,2,0
13,48,115.7,2,0
13,49,135.961,2,0
14,15,25.6332,2,1
14,16,44.8811,2,1
14,17,64.4056,2,1
14,18,80.1848,2,1
14,19,100.151,2,0
14,20,79.1819,2,1
14,21,60.6658,2,1
14,22,43.391,2,1
14,23,22.3055,2,1
14,24,20.7526,2,1
14,25,27.4286,2,1
14,26,47.0298,2,1
14,27,67.9784,2,1
14,28,85.4673,2,1
14,29,107.54,2,0
14,30,84.4435,2,1
14,31,71.8677,2,1
14,32,53.9002,2,1
14,33,43.735,2,1
14,34,42.7632,2,1
14,35,42.7065,2,1
14,36,57.5227,2,1
14,37,75.5533,2,1
14,38,93.5439,2,1
14,39,107.682,2,0
14,40,93.536,2,1
14,41,84.9091,2,1
14,42,71.3376,2,1
14,43,60.0314,2,1
14,44,59.1614,2,1
14,45,64.2501,2,1
14,46,74.1293,2,1
14,47,87.8651,2,1
14,48,99.8252,2,1
14,49,118.703,2,0
15,16,19.2752,2,1
15,17,38.7835,2,1
15,18,54.6557,2,1
15,19,74.5564,2,1
15,20,104.565,2,0
15,21,85.7036,2,1
15,22,68.1875,2,1
15,23,44.5269,2,1
15,24,32.3307,2,1
15,25,20.9039,2,1
15,26,26.8276,2,1
15,27,44.6517,2,1
15,28,61.1992,2,1
15,29,82.8899,2,1
15,30,108.685,2,0
15,31,94.579,2,1
15,32,74.673,2,1
15,33,60.7237,2,1
15,34,49.6683,2,1
15,35,40.0347,2,1
15,36,42.3878,2,1
15,37,57.4372,2,1
15,38,72.1953,2,1
15,39,84.879,2,1
15,40,115.663,2,0
15,41,105.683,2,0
15,42,88.2631,2,1
15,43,73.6634,2,1
15,44,64.8588,2,1
15,45,61.6786,2,1
15,46,64.3829,2,1
15,47,73.026,2,1
15,48,82.1608,2,1
15,49,98.2108,2,1
16,17,19.7315,2,1
16,18,35.403,2,1
16,19,55.2818,2,1
16,20,123.541,2,0
16,21,104.482,2,0
16,22,86.902,2,1
16,23,62.6043,2,1
16,24,48.1087,2,1
16,25,31.7977,2,1
16,26,20.1767,2,1
16,27,28.7366,2,1
16,28,43.3228,2,1
16,29,64.3736,2,1
16,30,126.902,2,0
16,31,111.99,2,0
16,32,91.3441,2,1
16,33,76.0269,2,1
16,34,60.7793,2,1
16,35,46.8535,2,1
16,36,37.6988,2,1
16,37,47.2341,2,1
16,38,57.4422,2,1
16,39,68.2419,2,1
16,40,132.561,2,0
16,41,121.874,2,0
16,42,102.57,2,0
16,43,86.6435,2,1
16,44,73.7609,2,1
16,45,65.2642,2,1
16,46,61.8563,2,1
16,47,65.0442,2,1
16,48,70.8975,2,1
16,49,83.6664,2,1
17,18,17.2548,2,1
17,19,36.1891,2,1
17,20,143.25,2,0
17,21,124.213,2,0
17,22,106.633,2,0
17,23,82.285,2,1
17,24,67.3277,2,1
17,25,50.1595,2,1
17,26,32.0002,2,1
17,27,24.2047,2,1
17,28,30.4928,2,1
17,29,48.4493,2,1
17,30,146.56,2,0
17,31,131.416,2,0
17,32,110.545,2,0
17,33,94.76,2,1
17,34,77.8148,2,1
17,35,62.2981,2,1
17,36,46.0712,2,1
17,37,47.8496,2,1
17,38,49.9322,2,1
17,39,56.4906,2,1
17,40,151.75,2,0
17,41,140.767,2,0
17,42,120.607,2,0
17,43,104.128,2,0
17,44,89.1424,2,1
17,45,77.4108,2,1
17,46,69.1849,2,1
17,47,66.4149,2,1
17,48,67.6714,2,1
17,49,74.9158,2,1
18,19,20.1097,2,1
18,20,158.266,2,0
18,21,138.955,2,0
18,22,121.366,2,0
18,23,96.576,2,1
18,24,80.5028,2,1
18,25,62.5488,2,1
18,26,41.0254,2,1
18,27,23.112,2,1
18,28,17.4405,2,1
18,29,31.5138,2,1
18,30,160.451,2,0
18,31,144.509,2,0
18,32,123.195,2,0
18,33,106.662,2,0
18,34,87.6926,2,1
18,35,71.0484,2,1
18,36,50.0722,2,1
18,37,44.9703,2,1
18,38,39.4023,2,1
18,39,41.9302,2,1
18,40,164.147,2,0
18,41,152.583,2,0
18,42,131.114,2,0
18,43,114.048,2,0
18,44,96.8465,2,1
18,45,82.2607,2,1
18,46,70.0964,2,1
18,47,62.2951,2,1
18,48,59.4877,2,1
18,49,61.9099,2,1
19,20,178.373,2,0
19,21,159.064,2,0
19,22,141.475,2,0
19,23,116.674,2,0
19,24,100.487,2,0
19,25,82.4544,2,1
19,26,60.4278,2,1
19,27,40.2116,2,1
19,28,25.6578,2,1
19,29,21.5625,2,1
19,30,180.475,2,0
19,31,164.379,2,0
19,32,142.978,2,0
19,33,126.266,2,0
19,34,106.668,2,0
19,35,89.7455,2,1
19,36,67.0981,2,1
19,37,57.7224,2,1
19,38,44.4511,2,1
19,39,38.8534,2,1
19,40,183.795,2,0
19,41,172.048,2,0
19,42,150.112,2,0
19,43,132.865,2,0
19,44,114.717,2,0
19,45,98.721,2,1
19,46,84.2184,2,1
19,47,72.469,2,1
19,48,65.2941,2,1
19,49,59.9365,2,1
20,21,19.6868,2,1
20,22,37.0246,2,1
20,23,62.0675,2,1
20,24,79.3985,2,1
20,25,97.3899,2,1
20,26,120.392,2,0
20,27,142.58,2,0
20,28,160.753,2,0
20,29,183.015,2,0
20,30,18.4336,2,1
20,31,30.7391,2,1
20,32,45.8126,2,1
20,33,61.7535,2,1
20,34,84.0926,2,1
20,35,98.89,2,1
20,36,123.308,2,0
20,37,141.977,2,0
20,38,163.29,2,0
20,39,179.311,2,0
20,40,39.7359,2,1
20,41,44.8011,2,1
20,42,60.2133,2,1
20,43,70.0785,2,1
20,44,90.1048,2,1
20,45,108.782,2,0
20,46,127.627,2,0
20,47,147.076,2,0
20,48,162.435,2,0
20,49,185.141,2,0
21,22,17.597,2,1
21,23,42.5163,2,1
21,24,59.7317,2,1
21,25,77.7591,2,1
21,26,100.761,2,0
21,27,122.949,2,0
21,28,141.129,2,0
21,29,163.38,2,0
21,30,25.2783,2,1
21,31,22.7993,2,1
21,32,28.928,2,1
21,33,43.1796,2,1
21,34,65.0511,2,1
21,35,79.4102,2,1
21,36,103.685,2,0
21,37,122.398,2,0
21,38,143.644,2,0
21,39,159.636,2,0
21,40,41.4773,2,1
21,41,40.2912,2,1
21,42,47.5815,2,1
21,43,53.8605,2,1
21,44,72.3907,2,1
21,45,90.3296,2,1
21,46,108.745,2,0
21,47,127.942,2,0
21,48,143.147,2,0
21,49,165.682,2,0
22,23,25.0524,2,1
22,24,42.5555,2,1
22,25,60.4234,2,1
22,26,83.4157,2,1
22,27,105.598,2,0
22,28,123.76,2,0
22,29,146.034,2,0
22,30,41.1853,2,1
22,31,31.378,2,1
22,32,23.2249,2,1
22,33,30.9516,2,1
22,34,50.6449,2,1
22,35,63.5594,2,1
22,36,87.1876,2,1
22,37,106.035,2,0
22,38,126.97,2,0
22,39,142.769,2,0
22,40,53.0386,2,1
22,41,47.6275,2,1
22,42,45.4109,2,1
22,43,45.6783,2,1
22,44,60.6255,2,1
22,45,76.7963,2,1
22,46,94.169,2,1
22,47,112.733,2,0
22,48,127.542,2,0
22,49,149.612,2,0
23,24,17.8038,2,1
23,25,35.398,2,1
23,26,58.3753,2,1
23,27,80.5523,2,1
23,28,98.7101,2,1
23,29,120.986,2,0
23,30,64.305,2,1
23,31,50.2144,2,1
23,32,31.5956,2,1
23,33,23.2285,2,1
23,34,31.9756,2,1
23,35,40.8787,2,1
23,36,63.0421,2,1
23,37,81.9618,2,1
23,38,102.456,2,0
23,39,118.037,2,0
23,40,71.6334,2,1
23,41,62.6437,2,1
23,42,49.7848,2,1
23,43,40.7124,2,1
23,44,46.3295,2,1
23,45,57.9361,2,1
23,46,72.9429,2,1
23,47,90.2431,2,1
23,48,104.373,2,0
23,49,125.747,2,0
24,25,18.1631,2,1
24,26,41.097,2,1
24,27,63.2677,2,1
24,28,81.4548,2,1
24,29,103.678,2,0
24,30,80.008,2,1
24,31,64.1507,2,1
24,32,43.2466,2,1
24,33,28.4097,2,1
24,34,22.0304,2,1
24,35,24.5706,2,1
24,36,45.3138,2,1
24,37,64.23,2,1
24,38,84.6534,2,1
24,39,100.277,2,0
24,40,84.466,2,1
24,41,73.8426,2,1
24,42,55.9696,2,1
24,43,42.0463,2,1
24,44,38.4593,2,1
24,45,44.5349,2,1
24,46,57.0122,2,1
24,47,73.2594,2,1
24,48,86.9673,2,1
24,49,108.042,2,0
25,26,23.0024,2,1
25,27,45.191,2,1
25,28,63.3696,2,1
25,29,85.6255,2,1
25,30,98.1248,2,1
25,31,81.9605,2,1
25,32,60.7054,2,1
25,33,44.6053,2,1
25,34,29.5406,2,1
25,35,19.3956,2,1
25,36,30.1976,2,1
25,37,48.6052,2,1
25,38,67.8428,2,1
25,39,82.9774,2,1
25,40,101.802,2,0
25,41,90.6284,2,1
25,42,70.7822,2,1
25,43,54.9263,2,1
25,44,44.1029,2,1
25,45,41.5227,2,1
25,46,47.6231,2,1
25,47,60.4457,2,1
25,48,72.5648,2,1
25,49,92.2152,2,1
26,27,22.1886,2,1
26,28,40.3695,2,1
26,29,62.6236,2,1
26,30,120.823,2,0
26,31,104.206,2,0
26,32,82.6848,2,1
26,33,65.8463,2,1
26,34,46.7611,2,1
26,35,30.5226,2,1
26,36,17.6555,2,1
26,37,30.6154,2,1
26,38,46.573,2,1
26,39,60.7726,2,1
26,40,123.378,2,0
26,41,111.641,2,0
26,42,90.1228,2,1
26,43,73.1629,2,1
26,44,57.1918,2,1
26,45,46.0512,2,1
26,46,41.7229,2,1
26,47,46.8197,2,1
26,48,55.3332,2,1
26,49,72.1092,2,1
27,28,18.1872,2,1
27,29,40.4364,2,1
27,30,142.815,2,0
27,31,125.929,2,0
27,32,104.312,2,0
27,33,87.1952,2,1
27,34,66.7718,2,1
27,35,49.7141,2,1
27,36,27.1427,2,1
27,37,23.8105,2,1
27,38,28.7361,2,1
27,39,40.2285,2,1
27,40,144.617,2,0
27,41,132.548,2,0
